taxon_id,scientific_name,rank,target_class,match_type
1272332,Herpestes sanguineus orestes,subspecies,mongoose family,family
1272333,Herpestes sanguineus parvipes,subspecies,mongoose family,family
1272334,Herpestes sanguineus perfulvidus,subspecies,mongoose family,family
1272335,Herpestes sanguineus phoenicurus,subspecies,mongoose family,family
1272336,Herpestes sanguineus proteus,subspecies,mongoose family,family
1272337,Herpestes sanguineus rendilis,subspecies,mongoose family,family
1272338,Herpestes sanguineus saharae,subspecies,mongoose family,family
1272342,Herpestes sanguineus sanguineus,subspecies,mongoose family,family
1272339,Herpestes sanguineus swalius,subspecies,mongoose family,family
1272340,Herpestes sanguineus swinnyi,subspecies,mongoose family,family
1272341,Herpestes sanguineus ugandae,subspecies,mongoose family,family
41903,Herpestes semitorquatus,species,mongoose family,family
41902,Herpestes smithii,species,mongoose family,family
41904,Herpestes urva,species,mongoose family,family
713614,Herpestes urva formosanus,subspecies,mongoose family,family
41895,Herpestes vitticollis,species,mongoose family,family
41938,Ichneumia,genus,mongoose family,family
41939,Ichneumia albicauda,species,mongoose family,family
1055899,Ichneumia albicauda albicauda,subspecies,mongoose family,family
1272312,Ichneumia albicauda dialeucos,subspecies,mongoose family,family
698289,Ichneumia albicauda grandis,subspecies,mongoose family,family
1272314,Ichneumia albicauda ibeana,subspecies,mongoose family,family
1272313,Ichneumia albicauda loandae,subspecies,mongoose family,family
41916,Liberiictis,genus,mongoose family,family
41917,Liberiictis kuhni,species,mongoose family,family
41920,Mungos,genus,mongoose family,family
41922,Mungos gambianus,species,mongoose family,family
41921,Mungos mungo,species,mongoose family,family
1272351,Mungos mungo adailensis,subspecies,mongoose family,family
1272352,Mungos mungo bororensis,subspecies,mongoose family,family
698414,Mungos mungo caurinus,subspecies,mongoose family,family
1272353,Mungos mungo colonus,subspecies,mongoose family,family
698415,Mungos mungo grisonax,subspecies,mongoose family,family
1272354,Mungos mungo mandjarum,subspecies,mongoose family,family
1272355,Mungos mungo marcrurus,subspecies,mongoose family,family
1272364,Mungos mungo mungo,subspecies,mongoose family,family
1272356,Mungos mungo ngamiensis,subspecies,mongoose family,family
1272357,Mungos mungo pallidipes,subspecies,mongoose family,family
1272358,Mungos mungo rossi,subspecies,mongoose family,family
1272359,Mungos mungo senescens,subspecies,mongoose family,family
1272360,Mungos mungo somalicus,subspecies,mongoose family,family
698416,Mungos mungo taenianotus,subspecies,mongoose family,family
1272361,Mungos mungo talboti,subspecies,mongoose family,family
1272362,Mungos mungo zebra,subspecies,mongoose family,family
1272363,Mungos mungo zebroides,subspecies,mongoose family,family
41936,Paracynictis,genus,mongoose family,family
41937,Paracynictis selousi,species,mongoose family,family
698508,Paracynictis selousi bechuane,subspecies,mongoose family,family
698509,Paracynictis selousi ngamiensis,subspecies,mongoose family,family
698510,Paracynictis selousi selousi,subspecies,mongoose family,family
698511,Paracynictis selousi sengaani,subspecies,mongoose family,family
41940,Rhynchogale,genus,mongoose family,family
41941,Rhynchogale melleri,species,mongoose family,family
698715,Rhynchogale melleri langi,subspecies,mongoose family,family
698716,Rhynchogale melleri melleri,subspecies,mongoose family,family
41942,Suricata,genus,mongoose family,family
925962,Urva,genus,mongoose family,family
925979,Urva auropunctata,species,mongoose family,family
1272251,Urva auropunctata auropunctata,subspecies,mongoose family,family
1272252,Urva auropunctata birmanicus,subspecies,mongoose family,family
1272257,Urva auropunctata pallipes,subspecies,mongoose family,family
1272253,Urva auropunctata palustris,subspecies,mongoose family,family
1272297,Urva brachyura brachyura,subspecies,mongoose family,family
1272298,Urva brachyura hosei,subspecies,mongoose family,family
1272299,Urva brachyura javanensis,subspecies,mongoose family,family
1272300,Urva brachyura palawanus,subspecies,mongoose family,family
1272301,Urva brachyura parva,subspecies,mongoose family,family
1272302,Urva brachyura sumatrius,subspecies,mongoose family,family
925978,Urva brachyurus,species,mongoose family,family
925977,Urva edwardsii,species,mongoose family,family
1272279,Urva edwardsii edwardsii,subspecies,mongoose family,family
1272280,Urva edwardsii ferrugineus,subspecies,mongoose family,family
1272281,Urva edwardsii lanka,subspecies,mongoose family,family
1272282,Urva edwardsii montanus,subspecies,mongoose family,family
1272283,Urva edwardsii nyula,subspecies,mongoose family,family
925975,Urva fusca,species,mongoose family,family
1272270,Urva fusca flavidens,subspecies,mongoose family,family
1272272,Urva fusca fusca,subspecies,mongoose family,family
1272269,Urva fusca maccarthiae,subspecies,mongoose family,family
1272264,Urva fusca rubidior,subspecies,mongoose family,family
1272267,Urva fusca siccatus,subspecies,mongoose family,family
1272263,Urva fusca siccatus,subspecies,mongoose family,family
925973,Urva javanica,species,mongoose family,family
1272248,Urva javanica exilis,subspecies,mongoose family,family
1272246,Urva javanica javanica,subspecies,mongoose family,family
1272250,Urva javanica peninsulae,subspecies,mongoose family,family
1272247,Urva javanica rubrifrons,subspecies,mongoose family,family
1272249,Urva javanica siamensis,subspecies,mongoose family,family
925972,Urva semitorquata,species,mongoose family,family
1272243,Urva semitorquata semitorquata,subspecies,mongoose family,family
1272244,Urva semitorquata uniformis,subspecies,mongoose family,family
925969,Urva smithii,species,mongoose family,family
1272241,Urva smithii smithii,subspecies,mongoose family,family
1511206,Urva smithii thysanurus,subspecies,mongoose family,family
1272240,Urva smithii zeylanius,subspecies,mongoose family,family
925966,Urva urva,species,mongoose family,family
1272238,Urva urva annamensis,subspecies,mongoose family,family
1272237,Urva urva formosana,subspecies,mongoose family,family
925992,Urva urva formosanus,subspecies,mongoose family,family
1272239,Urva urva sinensis,subspecies,mongoose family,family
1052137,Urva urva urva,subspecies,mongoose family,family
925968,Urva vitticollis,species,mongoose family,family
1272235,Urva vitticollis inornatus,subspecies,mongoose family,family
1272236,Urva vitticollis vitticollis,subspecies,mongoose family,family
925963,Xenogale,genus,mongoose family,family
925980,Xenogale naso,species,mongoose family,family
42197,Alces alces,species,moose,species
522193,Alces alces,species,moose,species
852458,Alces alces alces,subspecies,moose,subspecies
1404404,Alces alces americana,subspecies,moose,subspecies
852463,Alces alces americanus,subspecies,moose,subspecies
852462,Alces alces andersoni,subspecies,moose,subspecies
364073,Alces alces andersoni,subspecies,moose,subspecies
852461,Alces alces buturlini,subspecies,moose,subspecies
1404405,Alces alces cameloides,subspecies,moose,subspecies
852460,Alces alces gigas,subspecies,moose,subspecies
1404406,Alces alces pfizenmayeri,subspecies,moose,subspecies
852459,Alces alces shirasi,subspecies,moose,subspecies
415475,Alces alces shirasi,subspecies,moose,subspecies
415476,Alces alces shirasii,subspecies,moose,subspecies
74824,Ovis orientalis,species,mouflon,species
507848,Ovis orientalis anatolica,subspecies,mouflon,subspecies
509007,Ovis orientalis aries,subspecies,mouflon,subspecies
537644,Ovis orientalis laristanica,subspecies,mouflon,subspecies
461575,Ovis orientalis musimon,subspecies,mouflon,subspecies
1067767,Ovis orientalis ophion,subspecies,mouflon,subspecies
42414,Oreamnos americanus,species,mountain goat,species
1618640,Oreamnos americanus americanus,subspecies,mountain goat,subspecies
1618643,Oreamnos americanus columbiae,subspecies,mountain goat,subspecies
1618641,Oreamnos americanus kennedyi,subspecies,mountain goat,subspecies
1618642,Oreamnos americanus missoulae,subspecies,mountain goat,subspecies
43330,Equus zebra,species,mountain zebra,species
129691,Equus zebra hartmannae,subspecies,mountain zebra,subspecies
132668,Equus zebra zebra,subspecies,mountain zebra,subspecies
42220,Odocoileus hemionus,species,mule deer,species
53985,Odocoileus hemionus californicus,subspecies,mule deer,subspecies
194059,Odocoileus hemionus cerrosensis,subspecies,mule deer,subspecies
42221,Odocoileus hemionus columbianus,subspecies,mule deer,subspecies
1518143,Odocoileus hemionus crooki,subspecies,mule deer,subspecies
194060,Odocoileus hemionus crooki,subspecies,mule deer,subspecies
155493,Odocoileus hemionus eremicus,subspecies,mule deer,subspecies
197834,Odocoileus hemionus fuliginatus,subspecies,mule deer,subspecies
143865,Odocoileus hemionus hemionus,subspecies,mule deer,subspecies
1207459,Odocoileus hemionus inyoensis,subspecies,mule deer,subspecies
151884,Odocoileus hemionus inyouensis,subspecies,mule deer,subspecies
197839,Odocoileus hemionus peninsulae,subspecies,mule deer,subspecies
197840,Odocoileus hemionus sheldoni,subspecies,mule deer,subspecies
182715,Odocoileus hemionus sitkensis,subspecies,mule deer,subspecies
42185,Muntiacus,genus,muntjac genus,genus
42190,Muntiacus atherodes,species,muntjac genus,genus
42189,Muntiacus crinifrons,species,muntjac genus,genus
42191,Muntiacus feae,species,muntjac genus,genus
42188,Muntiacus gongshanensis,species,muntjac genus,genus
74654,Muntiacus montanus,species,muntjac genus,genus
42186,Muntiacus muntjak,species,muntjac genus,genus
74655,Muntiacus puhoatensis,species,muntjac genus,genus
74656,Muntiacus putaoensis,species,muntjac genus,genus
42187,Muntiacus reevesi,species,muntjac genus,genus
776832,Muntiacus reevesi jiangkouensis,subspecies,muntjac genus,genus
776831,Muntiacus reevesi micrurus,subspecies,muntjac genus,genus
776833,Muntiacus reevesi reevesi,subspecies,muntjac genus,genus
776834,Muntiacus reevesi sinensis,subspecies,muntjac genus,genus
74657,Muntiacus rooseveltorum,species,muntjac genus,genus
74658,Muntiacus truongsonensis,species,muntjac genus,genus
74659,Muntiacus vaginalis,species,muntjac genus,genus
74660,Muntiacus vuquangensis,species,muntjac genus,genus
45595,Abditomys,genus,muridae family,family
45596,Abditomys latidens,species,muridae family,family
71811,Abeomelomys,genus,muridae family,family
74012,Abeomelomys sevia,species,muridae family,family
45580,Acomys,genus,muridae family,family
74027,Acomys airensis,species,muridae family,family
45592,Acomys cahirinus,species,muridae family,family
1431606,Acomys chudeaui,species,muridae family,family
45585,Acomys cilicicus,species,muridae family,family
74028,Acomys cineraceus,species,muridae family,family
74029,Acomys dimidiatus,species,muridae family,family
45584,Acomys ignitus,species,muridae family,family
74030,Acomys johannis,species,muridae family,family
45583,Acomys kempi,species,muridae family,family
45582,Acomys louisae,species,muridae family,family
45591,Acomys minous,species,muridae family,family
45589,Acomys mullah,species,muridae family,family
901999,Acomys muzei,species,muridae family,family
45590,Acomys nesiotes,species,muridae family,family
902000,Acomys ngurui,species,muridae family,family
45594,Acomys percivali,species,muridae family,family
45588,Acomys russatus,species,muridae family,family
901998,Acomys selousi,species,muridae family,family
74031,Acomys seurati,species,muridae family,family
45586,Acomys spinosissimus,species,muridae family,family
901997,Acomys spinosissimus,species,muridae family,family
45587,Acomys subspinosus,species,muridae family,family
45581,Acomys wilsoni,species,muridae family,family
45569,Aethomys,genus,muridae family,family
851040,Aethomys,genus,muridae family,family
45577,Aethomys bocagei,species,muridae family,family
45573,Aethomys chrysophilus,species,muridae family,family
697733,Aethomys chrysophilus chrysophilus,subspecies,muridae family,family
697734,Aethomys chrysophilus imago,subspecies,muridae family,family
45579,Aethomys granti,species,muridae family,family
45576,Aethomys hindei,species,muridae family,family
74037,Aethomys ineptus,species,muridae family,family
45575,Aethomys kaiseri,species,muridae family,family
45574,Aethomys namaquensis,species,muridae family,family
45572,Aethomys nyikae,species,muridae family,family
45571,Aethomys silindensis,species,muridae family,family
45570,Aethomys stannarius,species,muridae family,family
45578,Aethomys thomasi,species,muridae family,family
44252,Ammodillus,genus,muridae family,family
44253,Ammodillus imbellis,species,muridae family,family
45802,Anisomys,genus,muridae family,family
45803,Anisomys imitator,species,muridae family,family
45705,Anonymomys,genus,muridae family,family
45706,Anonymomys mindorensis,species,muridae family,family
45547,Apodemus,genus,muridae family,family
45568,Apodemus agrarius,species,muridae family,family
1474684,Apodemus agrarius chejuensis,subspecies,muridae family,family
1474683,Apodemus agrarius coreae,subspecies,muridae family,family
45559,Apodemus alpicola,species,muridae family,family
45558,Apodemus argenteus,species,muridae family,family
334518,Apodemus avicennicus,species,muridae family,family
45556,Apodemus chevrieri,species,muridae family,family
45565,Apodemus draco,species,muridae family,family
74070,Apodemus epimelas,species,muridae family,family
45550,Apodemus flavicollis,species,muridae family,family
45567,Apodemus gurkha,species,muridae family,family
45555,Apodemus hyrcanicus,species,muridae family,family
1431587,Apodemus ilex,species,muridae family,family
45553,Apodemus latronum,species,muridae family,family
45554,Apodemus mystacinus,species,muridae family,family
1431182,Apodemus nigrus,species,muridae family,family
74071,Apodemus pallipes,species,muridae family,family
45564,Apodemus peninsulae,species,muridae family,family
45552,Apodemus ponticus,species,muridae family,family
45551,Apodemus rusiges,species,muridae family,family
45549,Apodemus semotus,species,muridae family,family
45563,Apodemus speciosus,species,muridae family,family
45562,Apodemus sylvaticus,species,muridae family,family
367875,Apodemus sylvaticus hirtensis,subspecies,muridae family,family
45561,Apodemus uralensis,species,muridae family,family
74072,Apodemus witherbyi,species,muridae family,family
45654,Apomys,genus,muridae family,family
45659,Apomys abrae,species,muridae family,family
334499,Apomys aurorae,species,muridae family,family
334517,Apomys banahao,species,muridae family,family
334516,Apomys brownorum,species,muridae family,family
74073,Apomys camiguinensis,species,muridae family,family
45660,Apomys datae,species,muridae family,family
74074,Apomys gracilirostris,species,muridae family,family
74075,Apomys hylocoetes,species,muridae family,family
45658,Apomys insignis,species,muridae family,family
907093,Apomys iridensis,species,muridae family,family
45657,Apomys littoralis,species,muridae family,family
907103,Apomys lubangensis,species,muridae family,family
334508,Apomys magnus,species,muridae family,family
45656,Apomys microdon,species,muridae family,family
334507,Apomys minganensis,species,muridae family,family
45662,Apomys musculus,species,muridae family,family
45655,Apomys sacobianus,species,muridae family,family
334509,Apomys sierrae,species,muridae family,family
334511,Apomys zambalensis,species,muridae family,family
45673,Archboldomys,genus,muridae family,family
74077,Archboldomys kalinga,species,muridae family,family
45674,Archboldomys luzonensis,species,muridae family,family
334504,Archboldomys maximus,species,muridae family,family
74078,Archboldomys musseri,species,muridae family,family
45667,Arvicanthis,genus,muridae family,family
45670,Arvicanthis abyssinicus,species,muridae family,family
74088,Arvicanthis ansorgei,species,muridae family,family
45669,Arvicanthis blicki,species,muridae family,family
45672,Arvicanthis nairobae,species,muridae family,family
45668,Arvicanthis neumanni,species,muridae family,family
45671,Arvicanthis niloticus,species,muridae family,family
74089,Arvicanthis rufinus,species,muridae family,family
71818,Baiyankamys,genus,muridae family,family
74101,Baiyankamys habbema,species,muridae family,family
74102,Baiyankamys shawmayeri,species,muridae family,family
1430990,Baletemys,genus,muridae family,family
1431156,Baletemys kampalili,species,muridae family,family
45663,Bandicota,genus,muridae family,family
45665,Bandicota bengalensis,species,muridae family,family
45664,Bandicota indica,species,muridae family,family
45666,Bandicota savilei,species,muridae family,family
45543,Batomys,genus,muridae family,family
45544,Batomys dentatus,species,muridae family,family
45546,Batomys grantii,species,muridae family,family
334500,Batomys hamiguitan,species,muridae family,family
74105,Batomys russatus,species,muridae family,family
45545,Batomys salomonseni,species,muridae family,family
607226,Batomys uragon,species,muridae family,family
45790,Berylmys,genus,muridae family,family
45791,Berylmys berdmorei,species,muridae family,family
45794,Berylmys bowersii,species,muridae family,family
1596203,Berylmys latouchei,species,muridae family,family
45792,Berylmys mackenziei,species,muridae family,family
45793,Berylmys manipulus,species,muridae family,family
45107,Brachiones,genus,muridae family,family
45108,Brachiones przewalskii,species,muridae family,family
852260,Brassomys,genus,muridae family,family
852262,Brassomys albidens,species,muridae family,family
45804,Bullimus,genus,muridae family,family
45806,Bullimus bagobus,species,muridae family,family
1431155,Bullimus carletoni,species,muridae family,family
74126,Bullimus gamay,species,muridae family,family
45805,Bullimus luzonicus,species,muridae family,family
45535,Bunomys,genus,muridae family,family
45542,Bunomys andrewsi,species,muridae family,family
45539,Bunomys chrysocomus,species,muridae family,family
45540,Bunomys coelestis,species,muridae family,family
45538,Bunomys fratrorum,species,muridae family,family
907225,Bunomys karokophilus,species,muridae family,family
45537,Bunomys penitus,species,muridae family,family
45536,Bunomys prolatus,species,muridae family,family
907226,Bunomys torajae,species,muridae family,family
631564,Canariomys,genus,muridae family,family
741032,Canariomys bravoi,species,muridae family,family
631563,Canariomys tamarani,species,muridae family,family
45532,Carpomys,genus,muridae family,family
45534,Carpomys melanurus,species,muridae family,family
45533,Carpomys phaeurus,species,muridae family,family
1317323,Chingawaemys,genus,muridae family,family
1431171,Chingawaemys rarus,species,muridae family,family
45677,Chiromyscus,genus,muridae family,family
45678,Chiromyscus chiropus,species,muridae family,family
1430971,Chiromyscus langbianis,species,muridae family,family
907331,Chiromyscus thomasi,species,muridae family,family
45597,Chiropodomys,genus,muridae family,family
45603,Chiropodomys calamianensis,species,muridae family,family
45601,Chiropodomys gliroides,species,muridae family,family
45598,Chiropodomys karlkoopmani,species,muridae family,family
45600,Chiropodomys major,species,muridae family,family
45602,Chiropodomys muroides,species,muridae family,family
45599,Chiropodomys pusillus,species,muridae family,family
45624,Chiruromys,genus,muridae family,family
45627,Chiruromys forbesi,species,muridae family,family
45626,Chiruromys lamia,species,muridae family,family
45625,Chiruromys vates,species,muridae family,family
45604,Chrotomys,genus,muridae family,family
45606,Chrotomys gonzalesi,species,muridae family,family
45607,Chrotomys mindorensis,species,muridae family,family
74193,Chrotomys sibuyanensis,species,muridae family,family
74194,Chrotomys silaceus,species,muridae family,family
45605,Chrotomys whiteheadi,species,muridae family,family
852261,Coccymys,genus,muridae family,family
45621,Coccymys,genus,muridae family,family
45623,Coccymys albidens,species,muridae family,family
907337,Coccymys kirrhos,species,muridae family,family
45622,Coccymys ruemmleri,species,muridae family,family
607227,Coccymys shawmayeri,species,muridae family,family
45786,Colomys,genus,muridae family,family
1431170,Colomys eisentrauti,species,muridae family,family
45787,Colomys goslingi,species,muridae family,family
1431169,Colomys lumumbai,species,muridae family,family
1431168,Colomys wologizi,species,muridae family,family
1317322,Congomys,genus,muridae family,family
1431167,Congomys lukolelae,species,muridae family,family
1431166,Congomys verschureni,species,muridae family,family
45614,Conilurus,genus,muridae family,family
45616,Conilurus albipes,species,muridae family,family
499950,Conilurus capricornensis,species,muridae family,family
45615,Conilurus penicillatus,species,muridae family,family
45612,Coryphomys,genus,muridae family,family
45613,Coryphomys buehleri,species,muridae family,family
1431177,Coryphomys musseri,species,muridae family,family
45608,Crateromys,genus,muridae family,family
45609,Crateromys australis,species,muridae family,family
74206,Crateromys heaneyi,species,muridae family,family
45611,Crateromys paulus,species,muridae family,family
45610,Crateromys schadenbergi,species,muridae family,family
45617,Cremnomys,genus,muridae family,family
45618,Cremnomys cutchicus,species,muridae family,family
45619,Cremnomys elvira,species,muridae family,family
45647,Crossomys,genus,muridae family,family
45648,Crossomys moncktoni,species,muridae family,family
45649,Crunomys,genus,muridae family,family
45652,Crunomys celebensis,species,muridae family,family
45653,Crunomys fallax,species,muridae family,family
45650,Crunomys melanius,species,muridae family,family
74222,Crunomys suncoides,species,muridae family,family
45645,Dacnomys,genus,muridae family,family
45646,Dacnomys millardi,species,muridae family,family
45628,Dasymys,genus,muridae family,family
1595471,Dasymys alleni,species,muridae family,family
1595472,Dasymys cabrali,species,muridae family,family
1595473,Dasymys capensis,species,muridae family,family
45630,Dasymys foxi,species,muridae family,family
1595474,Dasymys griseifrons,species,muridae family,family
45632,Dasymys incomtus,species,muridae family,family
1595475,Dasymys longipilosus,species,muridae family,family
1595476,Dasymys medius,species,muridae family,family
45629,Dasymys montanus,species,muridae family,family
45633,Dasymys nudipes,species,muridae family,family
935860,Dasymys robertsii,species,muridae family,family
45631,Dasymys rufulus,species,muridae family,family
1595478,Dasymys rwandae,species,muridae family,family
1595477,Dasymys sua,species,muridae family,family
44965,Deomys,genus,muridae family,family
44966,Deomys ferrugineus,species,muridae family,family
45642,Dephomys,genus,muridae family,family
45644,Dephomys defua,species,muridae family,family
1595480,Dephomys eburnae,species,muridae family,family
45103,Desmodilliscus,genus,muridae family,family
45104,Desmodilliscus braueri,species,muridae family,family
45101,Desmodillus,genus,muridae family,family
45102,Desmodillus auricularis,species,muridae family,family
45778,Desmomys,genus,muridae family,family
45779,Desmomys harringtoni,species,muridae family,family
74277,Desmomys yaldeni,species,muridae family,family
45640,Diomys,genus,muridae family,family
45641,Diomys crumpi,species,muridae family,family
45638,Diplothrix,genus,muridae family,family
74278,Diplothrix legata,species,muridae family,family
1103590,Dipodillus,genus,muridae family,family
1103589,Dipodillus maghrebi,species,muridae family,family
45634,Echiothrix,genus,muridae family,family
74286,Echiothrix centrosa,species,muridae family,family
45635,Echiothrix leucura,species,muridae family,family
45823,Eropeplus,genus,muridae family,family
45824,Eropeplus canus,species,muridae family,family
1317318,Frateromys,genus,muridae family,family
1431154,Frateromys fratrorum,species,muridae family,family
71849,Gerbilliscus,genus,muridae family,family
74360,Gerbilliscus afer,species,muridae family,family
74361,Gerbilliscus boehmi,species,muridae family,family
74362,Gerbilliscus brantsii,species,muridae family,family
698237,Gerbilliscus brantsii brantsii,subspecies,muridae family,family
698238,Gerbilliscus brantsii griquae,subspecies,muridae family,family
698239,Gerbilliscus brantsii ruddi,subspecies,muridae family,family
74363,Gerbilliscus gambianus,species,muridae family,family
1431592,Gerbilliscus giffardi,species,muridae family,family
74364,Gerbilliscus guineae,species,muridae family,family
74365,Gerbilliscus inclusus,species,muridae family,family
74366,Gerbilliscus kempii,species,muridae family,family
74367,Gerbilliscus leucogaster,species,muridae family,family
74368,Gerbilliscus nigricaudus,species,muridae family,family
1431591,Gerbilliscus paeba,species,muridae family,family
1431774,Gerbilliscus paeba coombsi,subspecies,muridae family,family
1431760,Gerbilliscus paeba exilis,subspecies,muridae family,family
1431764,Gerbilliscus paeba infernus,subspecies,muridae family,family
1431740,Gerbilliscus paeba paeba,subspecies,muridae family,family
74369,Gerbilliscus phillipsi,species,muridae family,family
74370,Gerbilliscus robustus,species,muridae family,family
1431590,Gerbilliscus setzeri,species,muridae family,family
1431589,Gerbilliscus tytonis,species,muridae family,family
74371,Gerbilliscus validus,species,muridae family,family
1431588,Gerbilliscus vallinus,species,muridae family,family
1431811,Gerbilliscus vallinus seeheimi,subspecies,muridae family,family
1431812,Gerbilliscus vallinus vallinus,subspecies,muridae family,family
1282034,Gerbilliscus vicinus,species,muridae family,family
45096,Gerbillurus,genus,muridae family,family
45098,Gerbillurus paeba,species,muridae family,family
698240,Gerbillurus paeba coombsi,subspecies,muridae family,family
698241,Gerbillurus paeba exilis,subspecies,muridae family,family
698242,Gerbillurus paeba infernus,subspecies,muridae family,family
698243,Gerbillurus paeba paeba,subspecies,muridae family,family
45100,Gerbillurus setzeri,species,muridae family,family
45097,Gerbillurus tytonis,species,muridae family,family
45099,Gerbillurus vallinus,species,muridae family,family
641892,Gerbillurus vallinus seeheimi,subspecies,muridae family,family
698244,Gerbillurus vallinus vallinus,subspecies,muridae family,family
44186,Gerbillus,genus,muridae family,family
44226,Gerbillus acticola,species,muridae family,family
44227,Gerbillus agag,species,muridae family,family
44238,Gerbillus amoenus,species,muridae family,family
44235,Gerbillus andersoni,species,muridae family,family
1265491,Gerbillus andersoni allenbyi,subspecies,muridae family,family
44236,Gerbillus aquilus,species,muridae family,family
44244,Gerbillus bottai,species,muridae family,family
44231,Gerbillus brockmani,species,muridae family,family
44228,Gerbillus burtoni,species,muridae family,family
44187,Gerbillus campestris,species,muridae family,family
44189,Gerbillus cheesmani,species,muridae family,family
74372,Gerbillus cosensis,species,muridae family,family
44229,Gerbillus dasyurus,species,muridae family,family
492713,Gerbillus dasyurus dasyurus,subspecies,muridae family,family
44234,Gerbillus dunni,species,muridae family,family
44225,Gerbillus famulus,species,muridae family,family
44210,Gerbillus floweri,species,muridae family,family
990458,Gerbillus garamantis,species,muridae family,family
362138,Gerbillus garamantis,species,muridae family,family
44196,Gerbillus gerbillus,species,muridae family,family
44208,Gerbillus gleadowi,species,muridae family,family
44209,Gerbillus grobbeni,species,muridae family,family
44207,Gerbillus harwoodi,species,muridae family,family
44199,Gerbillus henleyi,species,muridae family,family
44206,Gerbillus hesperinus,species,muridae family,family
44212,Gerbillus hoogstraali,species,muridae family,family
44204,Gerbillus jamesi,species,muridae family,family
44202,Gerbillus juliani,species,muridae family,family
44203,Gerbillus latastei,species,muridae family,family
44200,Gerbillus lowei,species,muridae family,family
44242,Gerbillus mackilligini,species,muridae family,family
44201,Gerbillus maghrebi,species,muridae family,family
990459,Gerbillus mauritaniae,species,muridae family,family
44218,Gerbillus mesopotamiae,species,muridae family,family
44205,Gerbillus muriculus,species,muridae family,family
44223,Gerbillus nancillus,species,muridae family,family
44221,Gerbillus nanus,species,muridae family,family
44190,Gerbillus nigeriae,species,muridae family,family
44219,Gerbillus occiduus,species,muridae family,family
44220,Gerbillus percivali,species,muridae family,family
44217,Gerbillus perpallidus,species,muridae family,family
44213,Gerbillus poecilops,species,muridae family,family
44191,Gerbillus principulus,species,muridae family,family
44224,Gerbillus pulvinatus,species,muridae family,family
44214,Gerbillus pusillus,species,muridae family,family
44215,Gerbillus pyramidum,species,muridae family,family
44194,Gerbillus rosalinda,species,muridae family,family
74373,Gerbillus rupicola,species,muridae family,family
44243,Gerbillus simoni,species,muridae family,family
44197,Gerbillus somalicus,species,muridae family,family
44198,Gerbillus stigmonyx,species,muridae family,family
990460,Gerbillus syrticus,species,muridae family,family
44241,Gerbillus tarabuli,species,muridae family,family
990461,Gerbillus vivax,species,muridae family,family
44239,Gerbillus watersi,species,muridae family,family
45636,Golunda,genus,muridae family,family
45637,Golunda ellioti,species,muridae family,family
554785,Gracilimus,genus,muridae family,family
554786,Gracilimus radix,species,muridae family,family
45249,Grammomys,genus,muridae family,family
45258,Grammomys aridulus,species,muridae family,family
952696,Grammomys brevirostris,species,muridae family,family
45260,Grammomys buntingi,species,muridae family,family
45257,Grammomys caniceps,species,muridae family,family
45256,Grammomys cometes,species,muridae family,family
698255,Grammomys cometes cometes,subspecies,muridae family,family
1595485,Grammomys cometes selousi,subspecies,muridae family,family
698256,Grammomys cometes silindensis,subspecies,muridae family,family
45253,Grammomys dolichurus,species,muridae family,family
698257,Grammomys dolichurus baliolus,subspecies,muridae family,family
698258,Grammomys dolichurus dolichurus,subspecies,muridae family,family
698259,Grammomys dolichurus surdaster,subspecies,muridae family,family
698260,Grammomys dolichurus tongensis,subspecies,muridae family,family
45254,Grammomys dryas,species,muridae family,family
45255,Grammomys gigas,species,muridae family,family
45259,Grammomys ibeanus,species,muridae family,family
1595498,Grammomys ibeanus gigas,subspecies,muridae family,family
74387,Grammomys kuru,species,muridae family,family
45251,Grammomys macmillani,species,muridae family,family
1595502,Grammomys macmillani aridulus,subspecies,muridae family,family
1595501,Grammomys macmillani buntingi,subspecies,muridae family,family
45252,Grammomys minnae,species,muridae family,family
1595493,Grammomys polionops,species,muridae family,family
1595504,Grammomys polionops brevirostris,subspecies,muridae family,family
1595505,Grammomys polionops minnae,subspecies,muridae family,family
334521,Grammomys selousi,species,muridae family,family
1595490,Grammomys surdaster,species,muridae family,family
1595510,Grammomys surdaster caniceps,subspecies,muridae family,family
45815,Hadromys,genus,muridae family,family
45816,Hadromys humei,species,muridae family,family
74395,Hadromys yunnanensis,species,muridae family,family
45263,Haeromys,genus,muridae family,family
45266,Haeromys margarettae,species,muridae family,family
45265,Haeromys minahassae,species,muridae family,family
45264,Haeromys pusillus,species,muridae family,family
957418,Halmaheramys,genus,muridae family,family
957419,Halmaheramys bokimekot,species,muridae family,family
1431153,Halmaheramys wallacei,species,muridae family,family
45780,Hapalomys,genus,muridae family,family
45781,Hapalomys delacouri,species,muridae family,family
45782,Hapalomys longicaudatus,species,muridae family,family
45261,Heimyscus,genus,muridae family,family
45262,Heimyscus fumosus,species,muridae family,family
45242,Hybomys,genus,muridae family,family
74441,Hybomys badius,species,muridae family,family
45244,Hybomys basilii,species,muridae family,family
45247,Hybomys lunaris,species,muridae family,family
45245,Hybomys planifrons,species,muridae family,family
1431181,Hybomys rufocanus,species,muridae family,family
45248,Hybomys trivirgatus,species,muridae family,family
45246,Hybomys univittatus,species,muridae family,family
45287,Hydromys,genus,muridae family,family
45292,Hydromys chrysogaster,species,muridae family,family
45288,Hydromys hussoni,species,muridae family,family
