generator,class,index,filename,width,height,seconds
sd35-large-turbo,lion,1,d_lion_001.png,1152,864,57.82
sd35-large-turbo,lion,2,d_lion_002.png,1152,864,30.03
sd35-large-turbo,plains zebra,1,d_plains_zebra_001.png,1152,864,70.0
sd35-large-turbo,plains zebra,2,d_plains_zebra_002.png,1152,864,33.48
sd35-large-turbo,plains zebra,3,d_plains_zebra_003.png,1152,864,30.86
sd35-large-turbo,plains zebra,4,d_plains_zebra_004.png,1152,864,29.99
sd35-large-turbo,plains zebra,5,d_plains_zebra_005.png,1152,864,29.58
sd35-large-turbo,plains zebra,6,d_plains_zebra_006.png,1152,864,30.23
sd35-large-turbo,plains zebra,7,d_plains_zebra_007.png,1152,864,30.12
sd35-large-turbo,plains zebra,8,d_plains_zebra_008.png,1152,864,29.8
sd35-large-turbo,plains zebra,9,d_plains_zebra_009.png,1152,864,29.08
sd35-large-turbo,plains zebra,10,d_plains_zebra_010.png,1152,864,29.91
sd35-large-turbo,plains zebra,11,d_plains_zebra_011.png,1152,864,30.19
sd35-large-turbo,plains zebra,12,d_plains_zebra_012.png,1152,864,29.6
sd35-large-turbo,plains zebra,13,d_plains_zebra_013.png,1152,864,29.26
sd35-large-turbo,plains zebra,14,d_plains_zebra_014.png,1152,864,30.73
sd35-large-turbo,plains zebra,15,d_plains_zebra_015.png,1152,864,28.86
sd35-large-turbo,plains zebra,16,d_plains_zebra_016.png,1152,864,24.14
sd35-large-turbo,plains zebra,17,d_plains_zebra_017.png,1152,864,28.29
sd35-large-turbo,plains zebra,18,d_plains_zebra_018.png,1152,864,23.35
sd35-large-turbo,plains zebra,19,d_plains_zebra_019.png,1152,864,27.57
sd35-large-turbo,plains zebra,20,d_plains_zebra_020.png,1152,864,23.63
sd35-large-turbo,plains zebra,21,d_plains_zebra_021.png,1152,864,28.1
sd35-large-turbo,plains zebra,22,d_plains_zebra_022.png,1152,864,27.78
sd35-large-turbo,plains zebra,23,d_plains_zebra_023.png,1152,864,28.15
sd35-large-turbo,plains zebra,24,d_plains_zebra_024.png,1152,864,24.52
sd35-large-turbo,plains zebra,25,d_plains_zebra_025.png,1152,864,28.95
sd35-large-turbo,plains zebra,26,d_plains_zebra_026.png,1152,864,24.17
sd35-large-turbo,plains zebra,27,d_plains_zebra_027.png,1152,864,27.59
sd35-large-turbo,plains zebra,28,d_plains_zebra_028.png,1152,864,28.92
sd35-large-turbo,plains zebra,29,d_plains_zebra_029.png,1152,864,28.82
sd35-large-turbo,plains zebra,30,d_plains_zebra_030.png,1152,864,23.82
sd35-large-turbo,plains zebra,31,d_plains_zebra_031.png,1152,864,26.32
sd35-large-turbo,plains zebra,32,d_plains_zebra_032.png,1152,864,23.36
sd35-large-turbo,plains zebra,33,d_plains_zebra_033.png,1152,864,25.73
sd35-large-turbo,plains zebra,34,d_plains_zebra_034.png,1152,864,24.97
sd35-large-turbo,plains zebra,35,d_plains_zebra_035.png,1152,864,27.61
sd35-large-turbo,plains zebra,36,d_plains_zebra_036.png,1152,864,24.06
sd35-large-turbo,plains zebra,37,d_plains_zebra_037.png,1152,864,29.14
sd35-large-turbo,plains zebra,38,d_plains_zebra_038.png,1152,864,27.79
sd35-large-turbo,plains zebra,39,d_plains_zebra_039.png,1152,864,27.59
sd35-large-turbo,plains zebra,40,d_plains_zebra_040.png,1152,864,23.42
sd35-large-turbo,plains zebra,41,d_plains_zebra_041.png,1152,864,27.27
sd35-large-turbo,plains zebra,42,d_plains_zebra_042.png,1152,864,26.46
sd35-large-turbo,plains zebra,43,d_plains_zebra_043.png,1152,864,23.15
sd35-large-turbo,plains zebra,44,d_plains_zebra_044.png,1152,864,27.32
sd35-large-turbo,plains zebra,45,d_plains_zebra_045.png,1152,864,27.85
sd35-large-turbo,plains zebra,46,d_plains_zebra_046.png,1152,864,28.1
sd35-large-turbo,plains zebra,47,d_plains_zebra_047.png,1152,864,28.63
sd35-large-turbo,plains zebra,48,d_plains_zebra_048.png,1152,864,29.07
sd35-large-turbo,plains zebra,49,d_plains_zebra_049.png,1152,864,28.82
sd35-large-turbo,plains zebra,50,d_plains_zebra_050.png,1152,864,28.32
sd35-large-turbo,plains zebra,51,d_plains_zebra_051.png,1152,864,24.14
sd35-large-turbo,plains zebra,52,d_plains_zebra_052.png,1152,864,27.97
sd35-large-turbo,plains zebra,53,d_plains_zebra_053.png,1152,864,23.65
sd35-large-turbo,plains zebra,54,d_plains_zebra_054.png,1152,864,27.55
sd35-large-turbo,plains zebra,55,d_plains_zebra_055.png,1152,864,27.76
sd35-large-turbo,plains zebra,56,d_plains_zebra_056.png,1152,864,29.19
sd35-large-turbo,plains zebra,57,d_plains_zebra_057.png,1152,864,28.37
sd35-large-turbo,plains zebra,58,d_plains_zebra_058.png,1152,864,28.11
sd35-large-turbo,plains zebra,59,d_plains_zebra_059.png,1152,864,27.67
sd35-large-turbo,plains zebra,60,d_plains_zebra_060.png,1152,864,27.49
sd35-large-turbo,plains zebra,61,d_plains_zebra_061.png,1152,864,26.34
sd35-large-turbo,plains zebra,62,d_plains_zebra_062.png,1152,864,25.84
sd35-large-turbo,plains zebra,63,d_plains_zebra_063.png,1152,864,26.72
sd35-large-turbo,plains zebra,64,d_plains_zebra_064.png,1152,864,26.27
sd35-large-turbo,plains zebra,65,d_plains_zebra_065.png,1152,864,26.38
sd35-large-turbo,plains zebra,66,d_plains_zebra_066.png,1152,864,28.41
sd35-large-turbo,plains zebra,67,d_plains_zebra_067.png,1152,864,27.92
sd35-large-turbo,plains zebra,68,d_plains_zebra_068.png,1152,864,26.18
sd35-large-turbo,plains zebra,69,d_plains_zebra_069.png,1152,864,23.21
sd35-large-turbo,plains zebra,70,d_plains_zebra_070.png,1152,864,25.32
sd35-large-turbo,plains zebra,71,d_plains_zebra_071.png,1152,864,27.63
sd35-large-turbo,plains zebra,72,d_plains_zebra_072.png,1152,864,26.08
sd35-large-turbo,plains zebra,73,d_plains_zebra_073.png,1152,864,24.62
sd35-large-turbo,plains zebra,74,d_plains_zebra_074.png,1152,864,25.8
sd35-large-turbo,plains zebra,75,d_plains_zebra_075.png,1152,864,23.58
sd35-large-turbo,plains zebra,76,d_plains_zebra_076.png,1152,864,24.08
sd35-large-turbo,plains zebra,77,d_plains_zebra_077.png,1152,864,26.52
sd35-large-turbo,plains zebra,78,d_plains_zebra_078.png,1152,864,27.14
sd35-large-turbo,plains zebra,79,d_plains_zebra_079.png,1152,864,26.23
sd35-large-turbo,plains zebra,80,d_plains_zebra_080.png,1152,864,25.19
sd35-large-turbo,plains zebra,81,d_plains_zebra_081.png,1152,864,27.78
sd35-large-turbo,plains zebra,82,d_plains_zebra_082.png,1152,864,26.13
sd35-large-turbo,plains zebra,83,d_plains_zebra_083.png,1152,864,26.54
sd35-large-turbo,plains zebra,84,d_plains_zebra_084.png,1152,864,26.92
sd35-large-turbo,plains zebra,85,d_plains_zebra_085.png,1152,864,27.37
sd35-large-turbo,plains zebra,86,d_plains_zebra_086.png,1152,864,26.72
sd35-large-turbo,plains zebra,87,d_plains_zebra_087.png,1152,864,26.99
sd35-large-turbo,plains zebra,88,d_plains_zebra_088.png,1152,864,26.9
sd35-large-turbo,plains zebra,89,d_plains_zebra_089.png,1152,864,27.18
sd35-large-turbo,plains zebra,90,d_plains_zebra_090.png,1152,864,29.54
sd35-large-turbo,plains zebra,91,d_plains_zebra_091.png,1152,864,23.92
sd35-large-turbo,plains zebra,92,d_plains_zebra_092.png,1152,864,23.46
sd35-large-turbo,plains zebra,93,d_plains_zebra_093.png,1152,864,22.98
sd35-large-turbo,plains zebra,94,d_plains_zebra_094.png,1152,864,23.32
sd35-large-turbo,plains zebra,95,d_plains_zebra_095.png,1152,864,23.25
sd35-large-turbo,plains zebra,96,d_plains_zebra_096.png,1152,864,22.76
sd35-large-turbo,plains zebra,97,d_plains_zebra_097.png,1152,864,23.02
sd35-large-turbo,plains zebra,98,d_plains_zebra_098.png,1152,864,22.77
sd35-large-turbo,plains zebra,99,d_plains_zebra_099.png,1152,864,23.21
sd35-large-turbo,plains zebra,100,d_plains_zebra_100.png,1152,864,22.92
sd35-large-turbo,grevy's zebra,1,b_grevy_s_zebra_001.png,1152,864,23.37
sd35-large-turbo,grevy's zebra,2,b_grevy_s_zebra_002.png,1152,864,23.87
sd35-large-turbo,grevy's zebra,3,b_grevy_s_zebra_003.png,1152,864,23.5
sd35-large-turbo,grevy's zebra,4,b_grevy_s_zebra_004.png,1152,864,23.8
sd35-large-turbo,grevy's zebra,5,b_grevy_s_zebra_005.png,1152,864,23.38
sd35-large-turbo,grevy's zebra,6,b_grevy_s_zebra_006.png,1152,864,23.52
sd35-large-turbo,grevy's zebra,7,b_grevy_s_zebra_007.png,1152,864,22.95
sd35-large-turbo,grevy's zebra,8,b_grevy_s_zebra_008.png,1152,864,22.98
sd35-large-turbo,grevy's zebra,9,b_grevy_s_zebra_009.png,1152,864,22.77
sd35-large-turbo,grevy's zebra,10,b_grevy_s_zebra_010.png,1152,864,22.88
sd35-large-turbo,grevy's zebra,11,b_grevy_s_zebra_011.png,1152,864,22.59
sd35-large-turbo,grevy's zebra,12,b_grevy_s_zebra_012.png,1152,864,23.25
sd35-large-turbo,grevy's zebra,13,b_grevy_s_zebra_013.png,1152,864,22.66
sd35-large-turbo,grevy's zebra,14,b_grevy_s_zebra_014.png,1152,864,23.17
sd35-large-turbo,grevy's zebra,15,b_grevy_s_zebra_015.png,1152,864,23.55
sd35-large-turbo,grevy's zebra,16,b_grevy_s_zebra_016.png,1152,864,23.23
sd35-large-turbo,grevy's zebra,17,b_grevy_s_zebra_017.png,1152,864,23.39
sd35-large-turbo,grevy's zebra,18,b_grevy_s_zebra_018.png,1152,864,23.05
sd35-large-turbo,grevy's zebra,19,b_grevy_s_zebra_019.png,1152,864,23.02
sd35-large-turbo,grevy's zebra,20,b_grevy_s_zebra_020.png,1152,864,23.23
sd35-large-turbo,grevy's zebra,21,b_grevy_s_zebra_021.png,1152,864,22.9
sd35-large-turbo,grevy's zebra,22,b_grevy_s_zebra_022.png,1152,864,23.03
sd35-large-turbo,grevy's zebra,23,b_grevy_s_zebra_023.png,1152,864,22.72
sd35-large-turbo,grevy's zebra,24,b_grevy_s_zebra_024.png,1152,864,22.74
sd35-large-turbo,grevy's zebra,25,b_grevy_s_zebra_025.png,1152,864,23.4
sd35-large-turbo,grevy's zebra,26,b_grevy_s_zebra_026.png,1152,864,22.96
sd35-large-turbo,grevy's zebra,27,b_grevy_s_zebra_027.png,1152,864,23.58
sd35-large-turbo,grevy's zebra,28,b_grevy_s_zebra_028.png,1152,864,24.01
sd35-large-turbo,grevy's zebra,29,b_grevy_s_zebra_029.png,1152,864,23.42
sd35-large-turbo,grevy's zebra,30,b_grevy_s_zebra_030.png,1152,864,23.84
sd35-large-turbo,grevy's zebra,31,b_grevy_s_zebra_031.png,1152,864,23.09
sd35-large-turbo,grevy's zebra,32,b_grevy_s_zebra_032.png,1152,864,23.37
sd35-large-turbo,grevy's zebra,33,b_grevy_s_zebra_033.png,1152,864,22.75
sd35-large-turbo,grevy's zebra,34,b_grevy_s_zebra_034.png,1152,864,23.1
sd35-large-turbo,grevy's zebra,35,b_grevy_s_zebra_035.png,1152,864,22.9
sd35-large-turbo,grevy's zebra,36,b_grevy_s_zebra_036.png,1152,864,22.83
sd35-large-turbo,grevy's zebra,37,b_grevy_s_zebra_037.png,1152,864,22.96
sd35-large-turbo,grevy's zebra,38,b_grevy_s_zebra_038.png,1152,864,22.86
sd35-large-turbo,grevy's zebra,39,b_grevy_s_zebra_039.png,1152,864,23.05
sd35-large-turbo,grevy's zebra,40,b_grevy_s_zebra_040.png,1152,864,23.74
sd35-large-turbo,grevy's zebra,41,b_grevy_s_zebra_041.png,1152,864,23.19
sd35-large-turbo,grevy's zebra,42,b_grevy_s_zebra_042.png,1152,864,23.78
sd35-large-turbo,grevy's zebra,43,b_grevy_s_zebra_043.png,1152,864,24.82
sd35-large-turbo,grevy's zebra,44,b_grevy_s_zebra_044.png,1152,864,22.93
sd35-large-turbo,grevy's zebra,45,b_grevy_s_zebra_045.png,1152,864,23.14
sd35-large-turbo,grevy's zebra,46,b_grevy_s_zebra_046.png,1152,864,22.58
sd35-large-turbo,grevy's zebra,47,b_grevy_s_zebra_047.png,1152,864,23.11
sd35-large-turbo,grevy's zebra,48,b_grevy_s_zebra_048.png,1152,864,22.78
sd35-large-turbo,grevy's zebra,49,b_grevy_s_zebra_049.png,1152,864,22.25
sd35-large-turbo,grevy's zebra,50,b_grevy_s_zebra_050.png,1152,864,22.87
sd35-large-turbo,grevy's zebra,51,b_grevy_s_zebra_051.png,1152,864,22.85
sd35-large-turbo,grevy's zebra,52,b_grevy_s_zebra_052.png,1152,864,22.95
sd35-large-turbo,grevy's zebra,53,b_grevy_s_zebra_053.png,1152,864,23.46
sd35-large-turbo,grevy's zebra,54,b_grevy_s_zebra_054.png,1152,864,23.04
sd35-large-turbo,grevy's zebra,55,b_grevy_s_zebra_055.png,1152,864,23.52
sd35-large-turbo,grevy's zebra,56,b_grevy_s_zebra_056.png,1152,864,22.96
sd35-large-turbo,grevy's zebra,57,b_grevy_s_zebra_057.png,1152,864,22.71
sd35-large-turbo,grevy's zebra,58,b_grevy_s_zebra_058.png,1152,864,22.81
sd35-large-turbo,grevy's zebra,59,b_grevy_s_zebra_059.png,1152,864,22.62
sd35-large-turbo,grevy's zebra,60,b_grevy_s_zebra_060.png,1152,864,22.78
sd35-large-turbo,grevy's zebra,61,b_grevy_s_zebra_061.png,1152,864,22.6
sd35-large-turbo,grevy's zebra,62,b_grevy_s_zebra_062.png,1152,864,22.7
sd35-large-turbo,grevy's zebra,63,b_grevy_s_zebra_063.png,1152,864,22.86
sd35-large-turbo,grevy's zebra,64,b_grevy_s_zebra_064.png,1152,864,22.46
sd35-large-turbo,grevy's zebra,65,b_grevy_s_zebra_065.png,1152,864,23.25
sd35-large-turbo,grevy's zebra,66,b_grevy_s_zebra_066.png,1152,864,23.55
sd35-large-turbo,grevy's zebra,67,b_grevy_s_zebra_067.png,1152,864,23.26
sd35-large-turbo,grevy's zebra,68,b_grevy_s_zebra_068.png,1152,864,23.52
sd35-large-turbo,grevy's zebra,69,b_grevy_s_zebra_069.png,1152,864,23.24
sd35-large-turbo,grevy's zebra,70,b_grevy_s_zebra_070.png,1152,864,22.88
sd35-large-turbo,grevy's zebra,71,b_grevy_s_zebra_071.png,1152,864,22.86
sd35-large-turbo,grevy's zebra,72,b_grevy_s_zebra_072.png,1152,864,22.78
sd35-large-turbo,grevy's zebra,73,b_grevy_s_zebra_073.png,1152,864,23.0
sd35-large-turbo,grevy's zebra,74,b_grevy_s_zebra_074.png,1152,864,22.64
sd35-large-turbo,grevy's zebra,75,b_grevy_s_zebra_075.png,1152,864,22.79
sd35-large-turbo,grevy's zebra,76,b_grevy_s_zebra_076.png,1152,864,22.89
sd35-large-turbo,grevy's zebra,77,b_grevy_s_zebra_077.png,1152,864,22.81
sd35-large-turbo,grevy's zebra,78,b_grevy_s_zebra_078.png,1152,864,23.17
sd35-large-turbo,grevy's zebra,79,b_grevy_s_zebra_079.png,1152,864,23.22
sd35-large-turbo,grevy's zebra,80,b_grevy_s_zebra_080.png,1152,864,23.1
sd35-large-turbo,grevy's zebra,81,b_grevy_s_zebra_081.png,1152,864,23.58
sd35-large-turbo,grevy's zebra,82,b_grevy_s_zebra_082.png,1152,864,22.92
sd35-large-turbo,grevy's zebra,83,b_grevy_s_zebra_083.png,1152,864,22.94
sd35-large-turbo,grevy's zebra,84,b_grevy_s_zebra_084.png,1152,864,22.93
sd35-large-turbo,grevy's zebra,85,b_grevy_s_zebra_085.png,1152,864,22.84
sd35-large-turbo,grevy's zebra,86,b_grevy_s_zebra_086.png,1152,864,22.7
sd35-large-turbo,grevy's zebra,87,b_grevy_s_zebra_087.png,1152,864,22.51
sd35-large-turbo,grevy's zebra,88,b_grevy_s_zebra_088.png,1152,864,22.9
sd35-large-turbo,grevy's zebra,89,b_grevy_s_zebra_089.png,1152,864,22.8
sd35-large-turbo,grevy's zebra,90,b_grevy_s_zebra_090.png,1152,864,22.7
sd35-large-turbo,grevy's zebra,91,b_grevy_s_zebra_091.png,1152,864,23.45
sd35-large-turbo,grevy's zebra,92,b_grevy_s_zebra_092.png,1152,864,23.1
sd35-large-turbo,grevy's zebra,93,b_grevy_s_zebra_093.png,1152,864,23.31
sd35-large-turbo,grevy's zebra,94,b_grevy_s_zebra_094.png,1152,864,23.49
sd35-large-turbo,grevy's zebra,95,b_grevy_s_zebra_095.png,1152,864,22.89
sd35-large-turbo,grevy's zebra,96,b_grevy_s_zebra_096.png,1152,864,23.19
sd35-large-turbo,grevy's zebra,97,b_grevy_s_zebra_097.png,1152,864,22.8
sd35-large-turbo,grevy's zebra,98,b_grevy_s_zebra_098.png,1152,864,22.79
sd35-large-turbo,grevy's zebra,99,b_grevy_s_zebra_099.png,1152,864,22.7
sd35-large-turbo,grevy's zebra,100,b_grevy_s_zebra_100.png,1152,864,22.71
sd35-large-turbo,mountain zebra,1,d_mountain_zebra_001.png,1152,864,22.66
sd35-large-turbo,mountain zebra,2,d_mountain_zebra_002.png,1152,864,22.82
sd35-large-turbo,mountain zebra,3,d_mountain_zebra_003.png,1152,864,23.36
sd35-large-turbo,mountain zebra,4,d_mountain_zebra_004.png,1152,864,24.06
sd35-large-turbo,mountain zebra,5,d_mountain_zebra_005.png,1152,864,23.63
sd35-large-turbo,mountain zebra,6,d_mountain_zebra_006.png,1152,864,23.57
sd35-large-turbo,mountain zebra,7,d_mountain_zebra_007.png,1152,864,23.37
sd35-large-turbo,mountain zebra,8,d_mountain_zebra_008.png,1152,864,23.27
sd35-large-turbo,mountain zebra,9,d_mountain_zebra_009.png,1152,864,23.33
sd35-large-turbo,mountain zebra,10,d_mountain_zebra_010.png,1152,864,24.32
sd35-large-turbo,mountain zebra,11,d_mountain_zebra_011.png,1152,864,24.16
sd35-large-turbo,mountain zebra,12,d_mountain_zebra_012.png,1152,864,24.0
sd35-large-turbo,mountain zebra,13,d_mountain_zebra_013.png,1152,864,23.64
sd35-large-turbo,mountain zebra,14,d_mountain_zebra_014.png,1152,864,23.72
sd35-large-turbo,mountain zebra,15,d_mountain_zebra_015.png,1152,864,23.19
sd35-large-turbo,mountain zebra,16,d_mountain_zebra_016.png,1152,864,23.55
sd35-large-turbo,mountain zebra,17,d_mountain_zebra_017.png,1152,864,23.37
sd35-large-turbo,mountain zebra,18,d_mountain_zebra_018.png,1152,864,23.72
sd35-large-turbo,mountain zebra,19,d_mountain_zebra_019.png,1152,864,23.98
sd35-large-turbo,mountain zebra,20,d_mountain_zebra_020.png,1152,864,23.1
sd35-large-turbo,mountain zebra,21,d_mountain_zebra_021.png,1152,864,23.14
sd35-large-turbo,mountain zebra,22,d_mountain_zebra_022.png,1152,864,23.0
sd35-large-turbo,mountain zebra,23,d_mountain_zebra_023.png,1152,864,22.85
sd35-large-turbo,mountain zebra,24,d_mountain_zebra_024.png,1152,864,22.82
sd35-large-turbo,mountain zebra,25,d_mountain_zebra_025.png,1152,864,22.52
sd35-large-turbo,mountain zebra,26,d_mountain_zebra_026.png,1152,864,22.93
sd35-large-turbo,mountain zebra,27,d_mountain_zebra_027.png,1152,864,22.57
sd35-large-turbo,mountain zebra,28,d_mountain_zebra_028.png,1152,864,23.13
sd35-large-turbo,mountain zebra,29,d_mountain_zebra_029.png,1152,864,23.47
sd35-large-turbo,mountain zebra,30,d_mountain_zebra_030.png,1152,864,23.28
sd35-large-turbo,mountain zebra,31,d_mountain_zebra_031.png,1152,864,23.54
sd35-large-turbo,mountain zebra,32,d_mountain_zebra_032.png,1152,864,23.28
sd35-large-turbo,mountain zebra,33,d_mountain_zebra_033.png,1152,864,22.98
sd35-large-turbo,mountain zebra,34,d_mountain_zebra_034.png,1152,864,23.04
sd35-large-turbo,mountain zebra,35,d_mountain_zebra_035.png,1152,864,22.67
sd35-large-turbo,mountain zebra,36,d_mountain_zebra_036.png,1152,864,22.88
sd35-large-turbo,mountain zebra,37,d_mountain_zebra_037.png,1152,864,22.8
sd35-large-turbo,mountain zebra,38,d_mountain_zebra_038.png,1152,864,22.29
sd35-large-turbo,mountain zebra,39,d_mountain_zebra_039.png,1152,864,22.97
sd35-large-turbo,mountain zebra,40,d_mountain_zebra_040.png,1152,864,22.7
sd35-large-turbo,mountain zebra,41,d_mountain_zebra_041.png,1152,864,23.18
sd35-large-turbo,mountain zebra,42,d_mountain_zebra_042.png,1152,864,23.49
sd35-large-turbo,mountain zebra,43,d_mountain_zebra_043.png,1152,864,23.08
sd35-large-turbo,mountain zebra,44,d_mountain_zebra_044.png,1152,864,23.77
sd35-large-turbo,mountain zebra,45,d_mountain_zebra_045.png,1152,864,23.34
sd35-large-turbo,mountain zebra,46,d_mountain_zebra_046.png,1152,864,22.96
sd35-large-turbo,mountain zebra,47,d_mountain_zebra_047.png,1152,864,22.96
sd35-large-turbo,mountain zebra,48,d_mountain_zebra_048.png,1152,864,22.85
sd35-large-turbo,mountain zebra,49,d_mountain_zebra_049.png,1152,864,22.98
sd35-large-turbo,mountain zebra,50,d_mountain_zebra_050.png,1152,864,23.09
sd35-large-turbo,mountain zebra,51,d_mountain_zebra_051.png,1152,864,22.54
sd35-large-turbo,mountain zebra,52,d_mountain_zebra_052.png,1152,864,23.01
sd35-large-turbo,mountain zebra,53,d_mountain_zebra_053.png,1152,864,22.84
sd35-large-turbo,mountain zebra,54,d_mountain_zebra_054.png,1152,864,23.53
sd35-large-turbo,mountain zebra,55,d_mountain_zebra_055.png,1152,864,23.56
sd35-large-turbo,mountain zebra,56,d_mountain_zebra_056.png,1152,864,23.45
sd35-large-turbo,mountain zebra,57,d_mountain_zebra_057.png,1152,864,23.82
sd35-large-turbo,mountain zebra,58,d_mountain_zebra_058.png,1152,864,23.11
sd35-large-turbo,mountain zebra,59,d_mountain_zebra_059.png,1152,864,22.93
sd35-large-turbo,mountain zebra,60,d_mountain_zebra_060.png,1152,864,23.0
sd35-large-turbo,mountain zebra,61,d_mountain_zebra_061.png,1152,864,22.84
sd35-large-turbo,mountain zebra,62,d_mountain_zebra_062.png,1152,864,22.89
sd35-large-turbo,mountain zebra,63,d_mountain_zebra_063.png,1152,864,22.55
sd35-large-turbo,mountain zebra,64,d_mountain_zebra_064.png,1152,864,22.68
sd35-large-turbo,mountain zebra,65,d_mountain_zebra_065.png,1152,864,22.74
sd35-large-turbo,mountain zebra,66,d_mountain_zebra_066.png,1152,864,22.86
sd35-large-turbo,mountain zebra,67,d_mountain_zebra_067.png,1152,864,23.4
sd35-large-turbo,mountain zebra,68,d_mountain_zebra_068.png,1152,864,23.51
sd35-large-turbo,mountain zebra,69,d_mountain_zebra_069.png,1152,864,23.17
sd35-large-turbo,mountain zebra,70,d_mountain_zebra_070.png,1152,864,23.5
sd35-large-turbo,mountain zebra,71,d_mountain_zebra_071.png,1152,864,22.81
sd35-large-turbo,mountain zebra,72,d_mountain_zebra_072.png,1152,864,23.41
sd35-large-turbo,mountain zebra,73,d_mountain_zebra_073.png,1152,864,23.1
sd35-large-turbo,mountain zebra,74,d_mountain_zebra_074.png,1152,864,22.8
sd35-large-turbo,mountain zebra,75,d_mountain_zebra_075.png,1152,864,22.9
sd35-large-turbo,mountain zebra,76,d_mountain_zebra_076.png,1152,864,22.53
sd35-large-turbo,mountain zebra,77,d_mountain_zebra_077.png,1152,864,22.75
sd35-large-turbo,mountain zebra,78,d_mountain_zebra_078.png,1152,864,22.82
sd35-large-turbo,mountain zebra,79,d_mountain_zebra_079.png,1152,864,22.67
sd35-large-turbo,mountain zebra,80,d_mountain_zebra_080.png,1152,864,23.89
sd35-large-turbo,mountain zebra,81,d_mountain_zebra_081.png,1152,864,23.77
sd35-large-turbo,mountain zebra,82,d_mountain_zebra_082.png,1152,864,23.68
sd35-large-turbo,mountain zebra,83,d_mountain_zebra_083.png,1152,864,23.58
sd35-large-turbo,mountain zebra,84,d_mountain_zebra_084.png,1152,864,23.09
sd35-large-turbo,mountain zebra,85,d_mountain_zebra_085.png,1152,864,23.37
sd35-large-turbo,mountain zebra,86,d_mountain_zebra_086.png,1152,864,22.93
sd35-large-turbo,mountain zebra,87,d_mountain_zebra_087.png,1152,864,23.1
sd35-large-turbo,mountain zebra,88,d_mountain_zebra_088.png,1152,864,23.27
sd35-large-turbo,mountain zebra,89,d_mountain_zebra_089.png,1152,864,22.97
sd35-large-turbo,mountain zebra,90,d_mountain_zebra_090.png,1152,864,24.18
sd35-large-turbo,mountain zebra,91,d_mountain_zebra_091.png,1152,864,23.47
sd35-large-turbo,mountain zebra,92,d_mountain_zebra_092.png,1152,864,23.99
sd35-large-turbo,mountain zebra,93,d_mountain_zebra_093.png,1152,864,24.3
sd35-large-turbo,mountain zebra,94,d_mountain_zebra_094.png,1152,864,24.12
sd35-large-turbo,mountain zebra,95,d_mountain_zebra_095.png,1152,864,23.92
sd35-large-turbo,mountain zebra,96,d_mountain_zebra_096.png,1152,864,23.36
sd35-large-turbo,mountain zebra,97,d_mountain_zebra_097.png,1152,864,23.16
sd35-large-turbo,mountain zebra,98,d_mountain_zebra_098.png,1152,864,22.97
sd35-large-turbo,mountain zebra,99,d_mountain_zebra_099.png,1152,864,22.65
sd35-large-turbo,mountain zebra,100,d_mountain_zebra_100.png,1152,864,23.1
sd35-large-turbo,red fox,1,d_red_fox_001.png,1152,864,22.57
sd35-large-turbo,red fox,2,d_red_fox_002.png,1152,864,22.72
sd35-large-turbo,red fox,3,d_red_fox_003.png,1152,864,22.83
sd35-large-turbo,red fox,4,d_red_fox_004.png,1152,864,22.95
sd35-large-turbo,red fox,5,d_red_fox_005.png,1152,864,23.68
sd35-large-turbo,red fox,6,d_red_fox_006.png,1152,864,23.26
sd35-large-turbo,red fox,7,d_red_fox_007.png,1152,864,23.53
sd35-large-turbo,red fox,8,d_red_fox_008.png,1152,864,23.74
sd35-large-turbo,red fox,9,d_red_fox_009.png,1152,864,22.77
sd35-large-turbo,red fox,10,d_red_fox_010.png,1152,864,23.42
sd35-large-turbo,red fox,11,d_red_fox_011.png,1152,864,22.84
sd35-large-turbo,red fox,12,d_red_fox_012.png,1152,864,22.74
sd35-large-turbo,red fox,13,d_red_fox_013.png,1152,864,22.69
sd35-large-turbo,red fox,14,d_red_fox_014.png,1152,864,22.84
sd35-large-turbo,red fox,15,d_red_fox_015.png,1152,864,22.93
sd35-large-turbo,red fox,16,d_red_fox_016.png,1152,864,22.98
sd35-large-turbo,red fox,17,d_red_fox_017.png,1152,864,23.13
sd35-large-turbo,red fox,18,d_red_fox_018.png,1152,864,23.71
sd35-large-turbo,red fox,19,d_red_fox_019.png,1152,864,23.47
sd35-large-turbo,red fox,20,d_red_fox_020.png,1152,864,23.76
sd35-large-turbo,red fox,21,d_red_fox_021.png,1152,864,23.13
sd35-large-turbo,red fox,22,d_red_fox_022.png,1152,864,22.76
sd35-large-turbo,red fox,23,d_red_fox_023.png,1152,864,22.9
sd35-large-turbo,red fox,24,d_red_fox_024.png,1152,864,22.79
sd35-large-turbo,red fox,25,d_red_fox_025.png,1152,864,22.9
sd35-large-turbo,red fox,26,d_red_fox_026.png,1152,864,22.54
sd35-large-turbo,red fox,27,d_red_fox_027.png,1152,864,22.67
sd35-large-turbo,red fox,28,d_red_fox_028.png,1152,864,23.29
sd35-large-turbo,red fox,29,d_red_fox_029.png,1152,864,22.67
sd35-large-turbo,red fox,30,d_red_fox_030.png,1152,864,23.21
sd35-large-turbo,red fox,31,d_red_fox_031.png,1152,864,23.47
sd35-large-turbo,red fox,32,d_red_fox_032.png,1152,864,23.45
sd35-large-turbo,red fox,33,d_red_fox_033.png,1152,864,23.88
